Solver, Instance, Result
PBO-IHS, normalized-randf7d077.cudf.paranoid.opb, N/A
Hybrid, normalized-randf7d077.cudf.paranoid.opb, N/A
SCIP, normalized-randf7d077.cudf.paranoid.opb, N/A
Gurobi(comp 1 thread), normalized-randf7d077.cudf.paranoid.opb, N/A
Gurobi(heur 1 thread), normalized-randf7d077.cudf.paranoid.opb, N/A
time-9, normalized-randf7d077.cudf.paranoid.opb, N/A
FiberSCIP, normalized-randf7d077.cudf.paranoid.opb, N/A
Gurobi(comp 32 thread), normalized-randf7d077.cudf.paranoid.opb, N/A
Gurobi(heur 32 thread), normalized-randf7d077.cudf.paranoid.opb, N/A
ParLS-PBO(32 thread), normalized-randf7d077.cudf.paranoid.opb, N/A
V1, normalized-randf7d077.cudf.paranoid.opb, N/A
V2, normalized-randf7d077.cudf.paranoid.opb, N/A
LS-PBO, normalized-randfd04d4.cudf.paranoid.opb, 3511.0
DeciLS-PBO, normalized-randfd04d4.cudf.paranoid.opb, 3511.0
PBO-IHS, normalized-randfd04d4.cudf.paranoid.opb, 3511.0
Hybrid, normalized-randfd04d4.cudf.paranoid.opb, 3511.0
SCIP, normalized-randfd04d4.cudf.paranoid.opb, 3511.0
Gurobi(comp 1 thread), normalized-randfd04d4.cudf.paranoid.opb, 3511.0
Gurobi(heur 1 thread), normalized-randfd04d4.cudf.paranoid.opb, 3511.0
time-9, normalized-randfd04d4.cudf.paranoid.opb, 3511.0
FiberSCIP, normalized-randfd04d4.cudf.paranoid.opb, 3511.0
Gurobi(comp 32 thread), normalized-randfd04d4.cudf.paranoid.opb, 3511.0
Gurobi(heur 32 thread), normalized-randfd04d4.cudf.paranoid.opb, 3511.0
ParLS-PBO(32 thread), normalized-randfd04d4.cudf.paranoid.opb, 3511.0
V1, normalized-randfd04d4.cudf.paranoid.opb, 3511.0
V2, normalized-randfd04d4.cudf.paranoid.opb, 3511.0
LS-PBO, normalized-randfe95e3.cudf.paranoid.opb, N/A
DeciLS-PBO, normalized-randfe95e3.cudf.paranoid.opb, N/A
PBO-IHS, normalized-randfe95e3.cudf.paranoid.opb, N/A
Hybrid, normalized-randfe95e3.cudf.paranoid.opb, N/A
SCIP, normalized-randfe95e3.cudf.paranoid.opb, N/A
Gurobi(comp 1 thread), normalized-randfe95e3.cudf.paranoid.opb, N/A
Gurobi(heur 1 thread), normalized-randfe95e3.cudf.paranoid.opb, N/A
time-9, normalized-randfe95e3.cudf.paranoid.opb, N/A
FiberSCIP, normalized-randfe95e3.cudf.paranoid.opb, N/A
Gurobi(comp 32 thread), normalized-randfe95e3.cudf.paranoid.opb, N/A
Gurobi(heur 32 thread), normalized-randfe95e3.cudf.paranoid.opb, N/A
ParLS-PBO(32 thread), normalized-randfe95e3.cudf.paranoid.opb, N/A
V1, normalized-randfe95e3.cudf.paranoid.opb, N/A
V2, normalized-randfe95e3.cudf.paranoid.opb, N/A
LS-PBO, normalized-rd73.b.opb, 4.0
DeciLS-PBO, normalized-rd73.b.opb, 4.0
PBO-IHS, normalized-rd73.b.opb, 4.0
Hybrid, normalized-rd73.b.opb, 4.0
SCIP, normalized-rd73.b.opb, N/A
Gurobi(comp 1 thread), normalized-rd73.b.opb, 4.0
Gurobi(heur 1 thread), normalized-rd73.b.opb, 4.0
time-9, normalized-rd73.b.opb, 4.0
FiberSCIP, normalized-rd73.b.opb, 4.0
Gurobi(comp 32 thread), normalized-rd73.b.opb, 4.0
Gurobi(heur 32 thread), normalized-rd73.b.opb, 4.0
ParLS-PBO(32 thread), normalized-rd73.b.opb, 4.0
V1, normalized-rd73.b.opb, 4.0
V2, normalized-rd73.b.opb, 4.0
LS-PBO, normalized-rd84.b.opb, 5.0
DeciLS-PBO, normalized-rd84.b.opb, 5.0
PBO-IHS, normalized-rd84.b.opb, 5.0
Hybrid, normalized-rd84.b.opb, 5.0
SCIP, normalized-rd84.b.opb, 5.0
Gurobi(comp 1 thread), normalized-rd84.b.opb, 5.0
Gurobi(heur 1 thread), normalized-rd84.b.opb, 5.0
time-9, normalized-rd84.b.opb, 5.0
FiberSCIP, normalized-rd84.b.opb, 5.0
Gurobi(comp 32 thread), normalized-rd84.b.opb, 5.0
Gurobi(heur 32 thread), normalized-rd84.b.opb, 5.0
ParLS-PBO(32 thread), normalized-rd84.b.opb, 5.0
V1, normalized-rd84.b.opb, 5.0
V2, normalized-rd84.b.opb, 5.0
LS-PBO, normalized-reduced-fir03_trarea_ac.opb, 11452.0
DeciLS-PBO, normalized-reduced-fir03_trarea_ac.opb, 11452.0
PBO-IHS, normalized-reduced-fir03_trarea_ac.opb, 11452.0
Hybrid, normalized-reduced-fir03_trarea_ac.opb, 11452.0
SCIP, normalized-reduced-fir03_trarea_ac.opb, 11452.0
Gurobi(comp 1 thread), normalized-reduced-fir03_trarea_ac.opb, 11452.0
Gurobi(heur 1 thread), normalized-reduced-fir03_trarea_ac.opb, 11452.0
time-9, normalized-reduced-fir03_trarea_ac.opb, 11452.0
FiberSCIP, normalized-reduced-fir03_trarea_ac.opb, 11452.0
Gurobi(comp 32 thread), normalized-reduced-fir03_trarea_ac.opb, 11452.0
Gurobi(heur 32 thread), normalized-reduced-fir03_trarea_ac.opb, 11452.0
ParLS-PBO(32 thread), normalized-reduced-fir03_trarea_ac.opb, 11452.0
V1, normalized-reduced-fir03_trarea_ac.opb, 11452.0
V2, normalized-reduced-fir03_trarea_ac.opb, 11452.0
LS-PBO, normalized-reduced-fir04_trarea_ac.opb, 12940.0
DeciLS-PBO, normalized-reduced-fir04_trarea_ac.opb, 12940.0
PBO-IHS, normalized-reduced-fir04_trarea_ac.opb, 12940.0
Hybrid, normalized-reduced-fir04_trarea_ac.opb, 12940.0
SCIP, normalized-reduced-fir04_trarea_ac.opb, 12940.0
Gurobi(comp 1 thread), normalized-reduced-fir04_trarea_ac.opb, 12940.0
Gurobi(heur 1 thread), normalized-reduced-fir04_trarea_ac.opb, 12940.0
time-9, normalized-reduced-fir04_trarea_ac.opb, 12940.0
FiberSCIP, normalized-reduced-fir04_trarea_ac.opb, 12940.0
Gurobi(comp 32 thread), normalized-reduced-fir04_trarea_ac.opb, 12940.0
Gurobi(heur 32 thread), normalized-reduced-fir04_trarea_ac.opb, 12940.0
ParLS-PBO(32 thread), normalized-reduced-fir04_trarea_ac.opb, 12940.0
V1, normalized-reduced-fir04_trarea_ac.opb, 12940.0
V2, normalized-reduced-fir04_trarea_ac.opb, 12940.0
LS-PBO, normalized-reduced-fir05_trarea_ac.opb, 23670.0
DeciLS-PBO, normalized-reduced-fir05_trarea_ac.opb, 23670.0
PBO-IHS, normalized-reduced-fir05_trarea_ac.opb, 23670.0
Hybrid, normalized-reduced-fir05_trarea_ac.opb, 23670.0
SCIP, normalized-reduced-fir05_trarea_ac.opb, 23670.0
Gurobi(comp 1 thread), normalized-reduced-fir05_trarea_ac.opb, 23670.0
Gurobi(heur 1 thread), normalized-reduced-fir05_trarea_ac.opb, 23670.0
time-9, normalized-reduced-fir05_trarea_ac.opb, 23670.0
FiberSCIP, normalized-reduced-fir05_trarea_ac.opb, 23670.0
Gurobi(comp 32 thread), normalized-reduced-fir05_trarea_ac.opb, 23670.0
Gurobi(heur 32 thread), normalized-reduced-fir05_trarea_ac.opb, 23670.0
ParLS-PBO(32 thread), normalized-reduced-fir05_trarea_ac.opb, 23670.0
V1, normalized-reduced-fir05_trarea_ac.opb, 23670.0
V2, normalized-reduced-fir05_trarea_ac.opb, 23670.0
LS-PBO, normalized-reduced-fir06_trarea_ac.opb, 4812.0
DeciLS-PBO, normalized-reduced-fir06_trarea_ac.opb, 4812.0
PBO-IHS, normalized-reduced-fir06_trarea_ac.opb, 4812.0
Hybrid, normalized-reduced-fir06_trarea_ac.opb, 4812.0
SCIP, normalized-reduced-fir06_trarea_ac.opb, 4812.0
Gurobi(comp 1 thread), normalized-reduced-fir06_trarea_ac.opb, 4812.0
Gurobi(heur 1 thread), normalized-reduced-fir06_trarea_ac.opb, 4812.0
time-9, normalized-reduced-fir06_trarea_ac.opb, 4812.0
FiberSCIP, normalized-reduced-fir06_trarea_ac.opb, 4812.0
Gurobi(comp 32 thread), normalized-reduced-fir06_trarea_ac.opb, 4812.0
Gurobi(heur 32 thread), normalized-reduced-fir06_trarea_ac.opb, 4812.0
ParLS-PBO(32 thread), normalized-reduced-fir06_trarea_ac.opb, 4812.0
V1, normalized-reduced-fir06_trarea_ac.opb, 4812.0
V2, normalized-reduced-fir06_trarea_ac.opb, 4812.0
LS-PBO, normalized-reduced-fir07_trarea_ac.opb, 15082.0
DeciLS-PBO, normalized-reduced-fir07_trarea_ac.opb, 15082.0
PBO-IHS, normalized-reduced-fir07_trarea_ac.opb, 15079.0
Hybrid, normalized-reduced-fir07_trarea_ac.opb, 15079.0
SCIP, normalized-reduced-fir07_trarea_ac.opb, 15079.0
Gurobi(comp 1 thread), normalized-reduced-fir07_trarea_ac.opb, 15079.0
Gurobi(heur 1 thread), normalized-reduced-fir07_trarea_ac.opb, 15079.0
time-9, normalized-reduced-fir07_trarea_ac.opb, 15079.0
FiberSCIP, normalized-reduced-fir07_trarea_ac.opb, 15079.0
Gurobi(comp 32 thread), normalized-reduced-fir07_trarea_ac.opb, 15079.0
Gurobi(heur 32 thread), normalized-reduced-fir07_trarea_ac.opb, 15079.0
ParLS-PBO(32 thread), normalized-reduced-fir07_trarea_ac.opb, 15079.0
V1, normalized-reduced-fir07_trarea_ac.opb, 15079.0
V2, normalized-reduced-fir07_trarea_ac.opb, 15079.0
LS-PBO, normalized-reduced-fir08_trarea_ac.opb, 1835.0
DeciLS-PBO, normalized-reduced-fir08_trarea_ac.opb, 1834.0
PBO-IHS, normalized-reduced-fir08_trarea_ac.opb, 1769.0
Hybrid, normalized-reduced-fir08_trarea_ac.opb, 1769.0
SCIP, normalized-reduced-fir08_trarea_ac.opb, 1769.0
Gurobi(comp 1 thread), normalized-reduced-fir08_trarea_ac.opb, 1769.0
Gurobi(heur 1 thread), normalized-reduced-fir08_trarea_ac.opb, 1769.0
time-9, normalized-reduced-fir08_trarea_ac.opb, 1769.0
FiberSCIP, normalized-reduced-fir08_trarea_ac.opb, 1769.0
Gurobi(comp 32 thread), normalized-reduced-fir08_trarea_ac.opb, 1769.0
Gurobi(heur 32 thread), normalized-reduced-fir08_trarea_ac.opb, 1769.0
ParLS-PBO(32 thread), normalized-reduced-fir08_trarea_ac.opb, 1769.0
V1, normalized-reduced-fir08_trarea_ac.opb, 1769.0
V2, normalized-reduced-fir08_trarea_ac.opb, 1769.0
LS-PBO, normalized-reduced-fir09_trarea_ac.opb, 8852.0
DeciLS-PBO, normalized-reduced-fir09_trarea_ac.opb, 8843.0
PBO-IHS, normalized-reduced-fir09_trarea_ac.opb, 8781.0
Hybrid, normalized-reduced-fir09_trarea_ac.opb, 8781.0
SCIP, normalized-reduced-fir09_trarea_ac.opb, 8781.0
Gurobi(comp 1 thread), normalized-reduced-fir09_trarea_ac.opb, 8781.0
Gurobi(heur 1 thread), normalized-reduced-fir09_trarea_ac.opb, 8781.0
time-9, normalized-reduced-fir09_trarea_ac.opb, 8781.0
FiberSCIP, normalized-reduced-fir09_trarea_ac.opb, 8781.0
Gurobi(comp 32 thread), normalized-reduced-fir09_trarea_ac.opb, 8781.0
Gurobi(heur 32 thread), normalized-reduced-fir09_trarea_ac.opb, 8781.0
ParLS-PBO(32 thread), normalized-reduced-fir09_trarea_ac.opb, 8781.0
V1, normalized-reduced-fir09_trarea_ac.opb, 8781.0
V2, normalized-reduced-fir09_trarea_ac.opb, 8781.0
LS-PBO, normalized-reduced-fir10_trarea_ac.opb, 1678.0
DeciLS-PBO, normalized-reduced-fir10_trarea_ac.opb, 1672.0
PBO-IHS, normalized-reduced-fir10_trarea_ac.opb, 1646.0
Hybrid, normalized-reduced-fir10_trarea_ac.opb, 1646.0
SCIP, normalized-reduced-fir10_trarea_ac.opb, N/A
Gurobi(comp 1 thread), normalized-reduced-fir10_trarea_ac.opb, 1646.0
Gurobi(heur 1 thread), normalized-reduced-fir10_trarea_ac.opb, 1646.0
time-9, normalized-reduced-fir10_trarea_ac.opb, 1646.0
FiberSCIP, normalized-reduced-fir10_trarea_ac.opb, N/A
Gurobi(comp 32 thread), normalized-reduced-fir10_trarea_ac.opb, 1646.0
Gurobi(heur 32 thread), normalized-reduced-fir10_trarea_ac.opb, 1646.0
ParLS-PBO(32 thread), normalized-reduced-fir10_trarea_ac.opb, 1646.0
V1, normalized-reduced-fir10_trarea_ac.opb, 1646.0
V2, normalized-reduced-fir10_trarea_ac.opb, 1646.0
LS-PBO, normalized-reduced-mps-v2-20-10-25fv47.opb, N/A
DeciLS-PBO, normalized-reduced-mps-v2-20-10-25fv47.opb, N/A
PBO-IHS, normalized-reduced-mps-v2-20-10-25fv47.opb, N/A
Hybrid, normalized-reduced-mps-v2-20-10-25fv47.opb, N/A
SCIP, normalized-reduced-mps-v2-20-10-25fv47.opb, N/A
Gurobi(comp 1 thread), normalized-reduced-mps-v2-20-10-25fv47.opb, -189.0
Gurobi(heur 1 thread), normalized-reduced-mps-v2-20-10-25fv47.opb, N/A
time-9, normalized-reduced-mps-v2-20-10-25fv47.opb, N/A
FiberSCIP, normalized-reduced-mps-v2-20-10-25fv47.opb, N/A
Gurobi(comp 32 thread), normalized-reduced-mps-v2-20-10-25fv47.opb, -198.0
Gurobi(heur 32 thread), normalized-reduced-mps-v2-20-10-25fv47.opb, -198.0
ParLS-PBO(32 thread), normalized-reduced-mps-v2-20-10-25fv47.opb, N/A
V1, normalized-reduced-mps-v2-20-10-25fv47.opb, N/A
V2, normalized-reduced-mps-v2-20-10-25fv47.opb, N/A
LS-PBO, normalized-reduced-mps-v2-20-10-80bau3b.opb, N/A
DeciLS-PBO, normalized-reduced-mps-v2-20-10-80bau3b.opb, N/A
PBO-IHS, normalized-reduced-mps-v2-20-10-80bau3b.opb, N/A
Hybrid, normalized-reduced-mps-v2-20-10-80bau3b.opb, N/A
SCIP, normalized-reduced-mps-v2-20-10-80bau3b.opb, N/A
Gurobi(comp 1 thread), normalized-reduced-mps-v2-20-10-80bau3b.opb, N/A
Gurobi(heur 1 thread), normalized-reduced-mps-v2-20-10-80bau3b.opb, N/A
time-9, normalized-reduced-mps-v2-20-10-80bau3b.opb, N/A
FiberSCIP, normalized-reduced-mps-v2-20-10-80bau3b.opb, N/A
Gurobi(comp 32 thread), normalized-reduced-mps-v2-20-10-80bau3b.opb, N/A
Gurobi(heur 32 thread), normalized-reduced-mps-v2-20-10-80bau3b.opb, N/A
ParLS-PBO(32 thread), normalized-reduced-mps-v2-20-10-80bau3b.opb, N/A
V1, normalized-reduced-mps-v2-20-10-80bau3b.opb, N/A
V2, normalized-reduced-mps-v2-20-10-80bau3b.opb, N/A
LS-PBO, normalized-reduced-mps-v2-20-10-a1c1s1.opb, N/A
DeciLS-PBO, normalized-reduced-mps-v2-20-10-a1c1s1.opb, N/A
PBO-IHS, normalized-reduced-mps-v2-20-10-a1c1s1.opb, N/A
Hybrid, normalized-reduced-mps-v2-20-10-a1c1s1.opb, N/A
SCIP, normalized-reduced-mps-v2-20-10-a1c1s1.opb, N/A
Gurobi(comp 1 thread), normalized-reduced-mps-v2-20-10-a1c1s1.opb, N/A
Gurobi(heur 1 thread), normalized-reduced-mps-v2-20-10-a1c1s1.opb, N/A
time-9, normalized-reduced-mps-v2-20-10-a1c1s1.opb, N/A
FiberSCIP, normalized-reduced-mps-v2-20-10-a1c1s1.opb, N/A
Gurobi(comp 32 thread), normalized-reduced-mps-v2-20-10-a1c1s1.opb, N/A
Gurobi(heur 32 thread), normalized-reduced-mps-v2-20-10-a1c1s1.opb, N/A
ParLS-PBO(32 thread), normalized-reduced-mps-v2-20-10-a1c1s1.opb, N/A
V1, normalized-reduced-mps-v2-20-10-a1c1s1.opb, N/A
V2, normalized-reduced-mps-v2-20-10-a1c1s1.opb, N/A
LS-PBO, normalized-reduced-mps-v2-20-10-A1C1S1.opb, N/A
DeciLS-PBO, normalized-reduced-mps-v2-20-10-A1C1S1.opb, N/A
PBO-IHS, normalized-reduced-mps-v2-20-10-A1C1S1.opb, N/A
Hybrid, normalized-reduced-mps-v2-20-10-A1C1S1.opb, N/A
SCIP, normalized-reduced-mps-v2-20-10-A1C1S1.opb, N/A
Gurobi(comp 1 thread), normalized-reduced-mps-v2-20-10-A1C1S1.opb, N/A
Gurobi(heur 1 thread), normalized-reduced-mps-v2-20-10-A1C1S1.opb, N/A
time-9, normalized-reduced-mps-v2-20-10-A1C1S1.opb, N/A
FiberSCIP, normalized-reduced-mps-v2-20-10-A1C1S1.opb, N/A
Gurobi(comp 32 thread), normalized-reduced-mps-v2-20-10-A1C1S1.opb, N/A
Gurobi(heur 32 thread), normalized-reduced-mps-v2-20-10-A1C1S1.opb, N/A
ParLS-PBO(32 thread), normalized-reduced-mps-v2-20-10-A1C1S1.opb, N/A
V1, normalized-reduced-mps-v2-20-10-A1C1S1.opb, N/A
V2, normalized-reduced-mps-v2-20-10-A1C1S1.opb, N/A
LS-PBO, normalized-reduced-mps-v2-20-10-A2C1S1.opb, N/A
DeciLS-PBO, normalized-reduced-mps-v2-20-10-A2C1S1.opb, N/A
PBO-IHS, normalized-reduced-mps-v2-20-10-A2C1S1.opb, N/A
Hybrid, normalized-reduced-mps-v2-20-10-A2C1S1.opb, N/A
SCIP, normalized-reduced-mps-v2-20-10-A2C1S1.opb, N/A
Gurobi(comp 1 thread), normalized-reduced-mps-v2-20-10-A2C1S1.opb, N/A
Gurobi(heur 1 thread), normalized-reduced-mps-v2-20-10-A2C1S1.opb, N/A
time-9, normalized-reduced-mps-v2-20-10-A2C1S1.opb, N/A
FiberSCIP, normalized-reduced-mps-v2-20-10-A2C1S1.opb, N/A
Gurobi(comp 32 thread), normalized-reduced-mps-v2-20-10-A2C1S1.opb, N/A
Gurobi(heur 32 thread), normalized-reduced-mps-v2-20-10-A2C1S1.opb, N/A
ParLS-PBO(32 thread), normalized-reduced-mps-v2-20-10-A2C1S1.opb, N/A
V1, normalized-reduced-mps-v2-20-10-A2C1S1.opb, N/A
V2, normalized-reduced-mps-v2-20-10-A2C1S1.opb, N/A
LS-PBO, normalized-reduced-mps-v2-20-10-adlittle.opb, 7.0
DeciLS-PBO, normalized-reduced-mps-v2-20-10-adlittle.opb, 7.0
PBO-IHS, normalized-reduced-mps-v2-20-10-adlittle.opb, -1.0
Hybrid, normalized-reduced-mps-v2-20-10-adlittle.opb, -1.0
SCIP, normalized-reduced-mps-v2-20-10-adlittle.opb, -1.0
Gurobi(comp 1 thread), normalized-reduced-mps-v2-20-10-adlittle.opb, -1.0
Gurobi(heur 1 thread), normalized-reduced-mps-v2-20-10-adlittle.opb, -1.0
time-9, normalized-reduced-mps-v2-20-10-adlittle.opb, -1.0
FiberSCIP, normalized-reduced-mps-v2-20-10-adlittle.opb, -1.0
Gurobi(comp 32 thread), normalized-reduced-mps-v2-20-10-adlittle.opb, -1.0
Gurobi(heur 32 thread), normalized-reduced-mps-v2-20-10-adlittle.opb, -1.0
ParLS-PBO(32 thread), normalized-reduced-mps-v2-20-10-adlittle.opb, -1.0
V1, normalized-reduced-mps-v2-20-10-adlittle.opb, -1.0
V2, normalized-reduced-mps-v2-20-10-adlittle.opb, -1.0
LS-PBO, normalized-reduced-mps-v2-20-10-afiro.opb, -66.0
DeciLS-PBO, normalized-reduced-mps-v2-20-10-afiro.opb, -66.0
PBO-IHS, normalized-reduced-mps-v2-20-10-afiro.opb, -66.0
Hybrid, normalized-reduced-mps-v2-20-10-afiro.opb, -66.0
SCIP, normalized-reduced-mps-v2-20-10-afiro.opb, -66.0
Gurobi(comp 1 thread), normalized-reduced-mps-v2-20-10-afiro.opb, -66.0
Gurobi(heur 1 thread), normalized-reduced-mps-v2-20-10-afiro.opb, -66.0
time-9, normalized-reduced-mps-v2-20-10-afiro.opb, -66.0
FiberSCIP, normalized-reduced-mps-v2-20-10-afiro.opb, -66.0
Gurobi(comp 32 thread), normalized-reduced-mps-v2-20-10-afiro.opb, -66.0
Gurobi(heur 32 thread), normalized-reduced-mps-v2-20-10-afiro.opb, -66.0
ParLS-PBO(32 thread), normalized-reduced-mps-v2-20-10-afiro.opb, -66.0
V1, normalized-reduced-mps-v2-20-10-afiro.opb, -66.0
V2, normalized-reduced-mps-v2-20-10-afiro.opb, -66.0
LS-PBO, normalized-reduced-mps-v2-20-10-aflow30a.opb, N/A
DeciLS-PBO, normalized-reduced-mps-v2-20-10-aflow30a.opb, N/A
PBO-IHS, normalized-reduced-mps-v2-20-10-aflow30a.opb, 5110.0
Hybrid, normalized-reduced-mps-v2-20-10-aflow30a.opb, 1158.0
SCIP, normalized-reduced-mps-v2-20-10-aflow30a.opb, 1158.0
Gurobi(comp 1 thread), normalized-reduced-mps-v2-20-10-aflow30a.opb, 1158.0
Gurobi(heur 1 thread), normalized-reduced-mps-v2-20-10-aflow30a.opb, 1158.0
time-9, normalized-reduced-mps-v2-20-10-aflow30a.opb, N/A
FiberSCIP, normalized-reduced-mps-v2-20-10-aflow30a.opb, 1158.0
Gurobi(comp 32 thread), normalized-reduced-mps-v2-20-10-aflow30a.opb, 1158.0
Gurobi(heur 32 thread), normalized-reduced-mps-v2-20-10-aflow30a.opb, 1158.0
ParLS-PBO(32 thread), normalized-reduced-mps-v2-20-10-aflow30a.opb, N/A
V1, normalized-reduced-mps-v2-20-10-aflow30a.opb, N/A
V2, normalized-reduced-mps-v2-20-10-aflow30a.opb, N/A
LS-PBO, normalized-reduced-mps-v2-20-10-aflow40b.opb, N/A
DeciLS-PBO, normalized-reduced-mps-v2-20-10-aflow40b.opb, N/A
PBO-IHS, normalized-reduced-mps-v2-20-10-aflow40b.opb, 6564.0
Hybrid, normalized-reduced-mps-v2-20-10-aflow40b.opb, 1773.0
SCIP, normalized-reduced-mps-v2-20-10-aflow40b.opb, N/A
Gurobi(comp 1 thread), normalized-reduced-mps-v2-20-10-aflow40b.opb, 1207.0
Gurobi(heur 1 thread), normalized-reduced-mps-v2-20-10-aflow40b.opb, 1180.0
time-9, normalized-reduced-mps-v2-20-10-aflow40b.opb, N/A
FiberSCIP, normalized-reduced-mps-v2-20-10-aflow40b.opb, 1180.0
Gurobi(comp 32 thread), normalized-reduced-mps-v2-20-10-aflow40b.opb, 1179.0
Gurobi(heur 32 thread), normalized-reduced-mps-v2-20-10-aflow40b.opb, 1179.0
ParLS-PBO(32 thread), normalized-reduced-mps-v2-20-10-aflow40b.opb, N/A
V1, normalized-reduced-mps-v2-20-10-aflow40b.opb, N/A
V2, normalized-reduced-mps-v2-20-10-aflow40b.opb, N/A
LS-PBO, normalized-reduced-mps-v2-20-10-agg2.opb, -2386.0
DeciLS-PBO, normalized-reduced-mps-v2-20-10-agg2.opb, -2386.0
PBO-IHS, normalized-reduced-mps-v2-20-10-agg2.opb, -4782.0
Hybrid, normalized-reduced-mps-v2-20-10-agg2.opb, -4782.0
SCIP, normalized-reduced-mps-v2-20-10-agg2.opb, N/A
Gurobi(comp 1 thread), normalized-reduced-mps-v2-20-10-agg2.opb, -4979.0
Gurobi(heur 1 thread), normalized-reduced-mps-v2-20-10-agg2.opb, -4979.0
time-9, normalized-reduced-mps-v2-20-10-agg2.opb, -4979.0
FiberSCIP, normalized-reduced-mps-v2-20-10-agg2.opb, -4979.0
Gurobi(comp 32 thread), normalized-reduced-mps-v2-20-10-agg2.opb, -4979.0
Gurobi(heur 32 thread), normalized-reduced-mps-v2-20-10-agg2.opb, -4979.0
ParLS-PBO(32 thread), normalized-reduced-mps-v2-20-10-agg2.opb, -4979.0
V1, normalized-reduced-mps-v2-20-10-agg2.opb, -4979.0
V2, normalized-reduced-mps-v2-20-10-agg2.opb, -4979.0
LS-PBO, normalized-reduced-mps-v2-20-10-agg3.opb, 141.0
DeciLS-PBO, normalized-reduced-mps-v2-20-10-agg3.opb, -227.0
PBO-IHS, normalized-reduced-mps-v2-20-10-agg3.opb, -2587.0
Hybrid, normalized-reduced-mps-v2-20-10-agg3.opb, -2587.0
SCIP, normalized-reduced-mps-v2-20-10-agg3.opb, N/A
Gurobi(comp 1 thread), normalized-reduced-mps-v2-20-10-agg3.opb, -2882.0
Gurobi(heur 1 thread), normalized-reduced-mps-v2-20-10-agg3.opb, -2882.0
time-9, normalized-reduced-mps-v2-20-10-agg3.opb, -2882.0
FiberSCIP, normalized-reduced-mps-v2-20-10-agg3.opb, -2882.0
Gurobi(comp 32 thread), normalized-reduced-mps-v2-20-10-agg3.opb, -2882.0
Gurobi(heur 32 thread), normalized-reduced-mps-v2-20-10-agg3.opb, -2882.0
ParLS-PBO(32 thread), normalized-reduced-mps-v2-20-10-agg3.opb, -2882.0
V1, normalized-reduced-mps-v2-20-10-agg3.opb, -2882.0
V2, normalized-reduced-mps-v2-20-10-agg3.opb, -2882.0
LS-PBO, normalized-reduced-mps-v2-20-10-agg.opb, -6787.0
DeciLS-PBO, normalized-reduced-mps-v2-20-10-agg.opb, -6787.0
PBO-IHS, normalized-reduced-mps-v2-20-10-agg.opb, -7405.0
Hybrid, normalized-reduced-mps-v2-20-10-agg.opb, -7684.0
SCIP, normalized-reduced-mps-v2-20-10-agg.opb, N/A
Gurobi(comp 1 thread), normalized-reduced-mps-v2-20-10-agg.opb, -8223.0
Gurobi(heur 1 thread), normalized-reduced-mps-v2-20-10-agg.opb, -8223.0
time-9, normalized-reduced-mps-v2-20-10-agg.opb, -8223.0
FiberSCIP, normalized-reduced-mps-v2-20-10-agg.opb, -8223.0
Gurobi(comp 32 thread), normalized-reduced-mps-v2-20-10-agg.opb, -8223.0
Gurobi(heur 32 thread), normalized-reduced-mps-v2-20-10-agg.opb, -8223.0
ParLS-PBO(32 thread), normalized-reduced-mps-v2-20-10-agg.opb, -8223.0
V1, normalized-reduced-mps-v2-20-10-agg.opb, -8223.0
V2, normalized-reduced-mps-v2-20-10-agg.opb, -8223.0
LS-PBO, normalized-reduced-mps-v2-20-10-arki001.opb, N/A
DeciLS-PBO, normalized-reduced-mps-v2-20-10-arki001.opb, N/A
PBO-IHS, normalized-reduced-mps-v2-20-10-arki001.opb, N/A
Hybrid, normalized-reduced-mps-v2-20-10-arki001.opb, N/A
SCIP, normalized-reduced-mps-v2-20-10-arki001.opb, N/A
Gurobi(comp 1 thread), normalized-reduced-mps-v2-20-10-arki001.opb, N/A
Gurobi(heur 1 thread), normalized-reduced-mps-v2-20-10-arki001.opb, N/A
time-9, normalized-reduced-mps-v2-20-10-arki001.opb, N/A
FiberSCIP, normalized-reduced-mps-v2-20-10-arki001.opb, N/A
Gurobi(comp 32 thread), normalized-reduced-mps-v2-20-10-arki001.opb, N/A
Gurobi(heur 32 thread), normalized-reduced-mps-v2-20-10-arki001.opb, N/A
ParLS-PBO(32 thread), normalized-reduced-mps-v2-20-10-arki001.opb, N/A
V1, normalized-reduced-mps-v2-20-10-arki001.opb, N/A
V2, normalized-reduced-mps-v2-20-10-arki001.opb, N/A
LS-PBO, normalized-reduced-mps-v2-20-10-atlanta-ip.opb, N/A
DeciLS-PBO, normalized-reduced-mps-v2-20-10-atlanta-ip.opb, N/A
PBO-IHS, normalized-reduced-mps-v2-20-10-atlanta-ip.opb, N/A
Hybrid, normalized-reduced-mps-v2-20-10-atlanta-ip.opb, N/A
SCIP, normalized-reduced-mps-v2-20-10-atlanta-ip.opb, N/A
